TranscriptID,Position,Class,,,
ENST00000303714,4836,-1,,,
ENST00000303714,4965,-1,,,
ENST00000303714,5158,-1,,,
ENST00000303714,5214,-1,,,
ENST00000303714,5630,-1,,,
ENST00000303714,5640,-1,,,
ENST00000303714,5652,-1,,,
ENST00000303714,646,-1,,,
ENST00000303714,672,-1,,,
ENST00000303714,7,-1,,,
ENST00000303714,726,-1,,,
ENST00000303714,900,-1,,,
ENST00000303746,1152,-1,,,
ENST00000303746,1242,-1,,,
ENST00000303746,1247,-1,,,
ENST00000303746,1302,-1,,,
ENST00000303746,1572,-1,,,
ENST00000303746,367,-1,,,
ENST00000303746,557,-1,,,
ENST00000303746,584,-1,,,
ENST00000303746,705,-1,,,
ENST00000303746,723,-1,,,
ENST00000303746,890,-1,,,
ENST00000304046,1492,-1,,,
ENST00000304046,1516,-1,,,
ENST00000304046,1599,-1,,,
ENST00000304046,1874,-1,,,
ENST00000304046,348,-1,,,
ENST00000304046,808,-1,,,
ENST00000304046,899,-1,,,
ENST00000304056,1006,-1,,,
ENST00000304056,1224,-1,,,
ENST00000304056,1490,-1,,,
ENST00000304056,1694,-1,,,
ENST00000304056,1736,-1,,,
ENST00000304056,2065,-1,,,
ENST00000304056,2069,-1,,,
ENST00000304056,2321,-1,,,
ENST00000304056,2371,-1,,,
ENST00000304056,2796,-1,,,
ENST00000304056,3019,-1,,,
ENST00000304056,3573,-1,,,
ENST00000304056,3657,-1,,,
ENST00000304056,474,-1,,,
ENST00000304056,766,-1,,,
ENST00000304056,778,-1,,,
ENST00000304061,1119,-1,,,
ENST00000304061,1230,-1,,,
ENST00000304061,1521,-1,,,
ENST00000304061,1772,-1,,,
ENST00000304061,1907,-1,,,
ENST00000304061,487,-1,,,
ENST00000304061,599,-1,,,
ENST00000304271,1049,-1,,,
ENST00000304271,1239,-1,,,
ENST00000304271,1815,-1,,,
ENST00000304271,2050,-1,,,
ENST00000304271,216,-1,,,
ENST00000304271,371,-1,,,
ENST00000304271,410,-1,,,
ENST00000304271,495,-1,,,
ENST00000304271,569,-1,,,
ENST00000304658,1078,-1,,,
ENST00000304658,1088,-1,,,
ENST00000304658,1188,-1,,,
ENST00000304658,1455,-1,,,
ENST00000304658,1469,-1,,,
ENST00000304658,1778,-1,,,
ENST00000304658,1786,-1,,,
ENST00000304658,2109,-1,,,
ENST00000304658,2168,-1,,,
ENST00000304658,2438,-1,,,
ENST00000304658,2455,-1,,,
ENST00000304658,2684,-1,,,
ENST00000304658,2708,-1,,,
ENST00000304658,2783,-1,,,
ENST00000304658,32,-1,,,
ENST00000304658,3492,-1,,,
ENST00000304658,3559,-1,,,
ENST00000304658,3837,-1,,,
ENST00000304658,4168,-1,,,
ENST00000304658,428,-1,,,
ENST00000304658,697,-1,,,
ENST00000304743,10586,-1,,,
ENST00000304743,10725,-1,,,
ENST00000304743,11889,-1,,,
ENST00000304743,12094,-1,,,
ENST00000304743,12248,-1,,,
ENST00000304743,1276,-1,,,
ENST00000304743,1552,-1,,,
ENST00000304743,169,-1,,,
ENST00000304743,1783,-1,,,
ENST00000304743,1984,-1,,,
ENST00000304743,2851,-1,,,
ENST00000304743,3031,-1,,,
ENST00000304743,3261,-1,,,
ENST00000304743,3359,-1,,,
ENST00000304743,3718,-1,,,
ENST00000304743,3723,-1,,,
ENST00000304743,4168,-1,,,
ENST00000304743,4740,-1,,,
ENST00000304743,4793,-1,,,
ENST00000304743,4951,-1,,,
ENST00000304743,5692,-1,,,
ENST00000304743,5698,-1,,,
ENST00000304743,5797,-1,,,
ENST00000304743,5817,-1,,,
ENST00000304743,5862,-1,,,
ENST00000304743,6331,-1,,,
ENST00000304743,6337,-1,,,
ENST00000304743,6517,-1,,,
ENST00000304743,7058,-1,,,
ENST00000304743,726,-1,,,
ENST00000304743,7492,-1,,,
ENST00000304743,753,-1,,,
ENST00000304743,7901,-1,,,
ENST00000304743,793,-1,,,
ENST00000304743,8023,-1,,,
ENST00000304743,803,-1,,,
ENST00000304743,8270,-1,,,
ENST00000304743,8693,-1,,,
ENST00000304743,9106,-1,,,
ENST00000304743,9188,-1,,,
ENST00000304743,9271,-1,,,
ENST00000304743,9531,-1,,,
ENST00000304743,9588,-1,,,
ENST00000304743,970,-1,,,
ENST00000304743,9835,-1,,,
ENST00000304743,9847,-1,,,
ENST00000304987,1299,-1,,,
ENST00000304987,1459,-1,,,
ENST00000304987,1545,-1,,,
ENST00000304987,1690,-1,,,
ENST00000304987,1753,-1,,,
ENST00000304987,1783,-1,,,
ENST00000304987,1995,-1,,,
ENST00000304987,2059,-1,,,
ENST00000304987,2815,-1,,,
ENST00000304987,2888,-1,,,
ENST00000304987,3251,-1,,,
ENST00000304987,3559,-1,,,
ENST00000304987,3698,-1,,,
ENST00000304987,3948,-1,,,
ENST00000304987,4306,-1,,,
ENST00000304987,4351,-1,,,
ENST00000304987,4711,-1,,,
ENST00000304987,4766,-1,,,
ENST00000304987,5093,-1,,,
ENST00000304987,5178,-1,,,
ENST00000304987,5304,-1,,,
ENST00000304987,5421,-1,,,
ENST00000304987,628,-1,,,
ENST00000304987,6428,-1,,,
ENST00000304987,6440,-1,,,
ENST00000304987,6947,-1,,,
ENST00000304987,7765,-1,,,
ENST00000304987,7802,-1,,,
ENST00000304987,8076,-1,,,
ENST00000304987,8331,-1,,,
ENST00000304987,8370,-1,,,
ENST00000304987,8484,-1,,,
ENST00000304987,8604,-1,,,
ENST00000304987,8884,-1,,,
ENST00000304987,9161,-1,,,
ENST00000304987,9395,-1,,,
ENST00000304992,1013,-1,,,
ENST00000304992,1172,-1,,,
ENST00000304992,149,-1,,,
ENST00000304992,2125,-1,,,
ENST00000304992,2159,-1,,,
ENST00000304992,2198,-1,,,
ENST00000304992,2225,-1,,,
ENST00000304992,2618,-1,,,
ENST00000304992,2684,-1,,,
ENST00000304992,3,-1,,,
ENST00000304992,3152,-1,,,
ENST00000304992,3323,-1,,,
ENST00000304992,343,-1,,,
ENST00000304992,3470,-1,,,
ENST00000304992,3557,-1,,,
ENST00000304992,365,-1,,,
ENST00000304992,3758,-1,,,
ENST00000304992,4086,-1,,,
ENST00000304992,417,-1,,,
ENST00000304992,4324,-1,,,
ENST00000304992,4432,-1,,,
ENST00000304992,4572,-1,,,
ENST00000304992,4694,-1,,,
ENST00000304992,4907,-1,,,
ENST00000304992,4914,-1,,,
ENST00000304992,4951,-1,,,
ENST00000304992,5072,-1,,,
ENST00000304992,5123,-1,,,
ENST00000304992,5231,-1,,,
ENST00000304992,5243,-1,,,
ENST00000304992,5385,-1,,,
ENST00000304992,5414,-1,,,
ENST00000304992,5509,-1,,,
ENST00000304992,5723,-1,,,
ENST00000304992,5747,-1,,,
ENST00000304992,5890,-1,,,
ENST00000304992,6098,-1,,,
ENST00000304992,653,-1,,,
ENST00000304992,6719,-1,,,
ENST00000304992,701,-1,,,
ENST00000304992,7109,-1,,,
ENST00000304992,7122,-1,,,
ENST00000304992,758,-1,,,
ENST00000304992,857,-1,,,
ENST00000304992,989,-1,,,
ENST00000305123,1677,-1,,,
ENST00000305123,169,-1,,,
ENST00000305123,2636,-1,,,
ENST00000305123,2731,-1,,,
ENST00000305123,3042,-1,,,
ENST00000305123,3098,-1,,,
ENST00000305123,3913,-1,,,
ENST00000305123,4260,-1,,,
ENST00000305123,4581,-1,,,
ENST00000305123,4788,-1,,,
ENST00000305123,4942,-1,,,
ENST00000305123,501,-1,,,
ENST00000305123,5544,-1,,,
ENST00000305123,5565,-1,,,
ENST00000305123,5731,-1,,,
ENST00000305123,589,-1,,,
ENST00000305123,5936,-1,,,
ENST00000305123,6242,-1,,,
ENST00000305123,6515,-1,,,
ENST00000305123,6564,-1,,,
ENST00000305123,6626,-1,,,
ENST00000305123,6822,-1,,,
ENST00000305123,6951,-1,,,
ENST00000305123,7004,-1,,,
ENST00000305123,7083,-1,,,
ENST00000305123,7087,-1,,,
ENST00000305123,7246,-1,,,
ENST00000305123,736,-1,,,
ENST00000305123,7413,-1,,,
ENST00000305123,7528,-1,,,
ENST00000305123,7571,-1,,,
ENST00000305123,7684,-1,,,
ENST00000305123,7803,-1,,,
ENST00000305123,7822,-1,,,
ENST00000305123,8040,-1,,,
ENST00000305123,811,-1,,,
ENST00000305123,8133,-1,,,
ENST00000305123,8355,-1,,,
ENST00000305123,8620,-1,,,
ENST00000305123,8647,-1,,,
ENST00000305123,8947,-1,,,
ENST00000305123,8955,-1,,,
ENST00000305123,8962,-1,,,
ENST00000305123,9117,-1,,,
ENST00000305123,9229,-1,,,
ENST00000305123,9385,-1,,,
ENST00000305123,9680,-1,,,
ENST00000305233,1306,-1,,,
ENST00000305233,1384,-1,,,
ENST00000305233,1688,-1,,,
ENST00000305233,172,-1,,,
ENST00000305233,1784,-1,,,
ENST00000305233,1844,-1,,,
ENST00000305233,1982,-1,,,
ENST00000305233,2101,-1,,,
ENST00000305233,2330,-1,,,
ENST00000305233,2532,-1,,,
ENST00000305233,460,-1,,,
ENST00000305233,778,-1,,,
ENST00000305366,1243,-1,,,
ENST00000305366,1654,-1,,,
ENST00000305366,27,-1,,,
ENST00000305366,539,-1,,,
ENST00000305366,771,-1,,,
ENST00000305386,1049,-1,,,
ENST00000305386,1444,-1,,,
ENST00000305386,1508,-1,,,
ENST00000305386,1534,-1,,,
ENST00000305386,1604,-1,,,
ENST00000305386,1702,-1,,,
ENST00000305386,1708,-1,,,
ENST00000305386,176,-1,,,
ENST00000305386,2147,-1,,,
ENST00000305386,2254,-1,,,
ENST00000305386,2500,-1,,,
ENST00000305386,472,-1,,,
ENST00000305386,609,-1,,,
ENST00000305386,641,-1,,,
ENST00000305386,935,-1,,,
ENST00000305596,1144,-1,,,
ENST00000305596,1189,-1,,,
ENST00000305596,1608,-1,,,
ENST00000305596,1915,-1,,,
ENST00000305596,1975,-1,,,
ENST00000305596,2536,-1,,,
ENST00000305596,2584,-1,,,
ENST00000305596,3126,-1,,,
ENST00000305596,3321,-1,,,
ENST00000305596,3340,-1,,,
ENST00000305596,3367,-1,,,
ENST00000305596,367,-1,,,
ENST00000305596,595,-1,,,
ENST00000305596,624,-1,,,
ENST00000305596,775,-1,,,
ENST00000305596,922,-1,,,
ENST00000305632,1420,-1,,,
ENST00000305632,1586,-1,,,
ENST00000305632,1962,-1,,,
ENST00000305632,2784,-1,,,
ENST00000305632,604,-1,,,
ENST00000305632,652,-1,,,
ENST00000305632,718,-1,,,
ENST00000305632,787,-1,,,
ENST00000305632,835,-1,,,
ENST00000305632,868,-1,,,
ENST00000305798,1103,-1,,,
ENST00000305798,1211,-1,,,
ENST00000305798,1235,-1,,,
ENST00000305798,1359,-1,,,
ENST00000305798,1499,-1,,,
ENST00000305798,1649,-1,,,
ENST00000305798,2036,-1,,,
ENST00000305798,2233,-1,,,
ENST00000305798,2324,-1,,,
ENST00000305798,2816,-1,,,
ENST00000305798,2835,-1,,,
ENST00000305798,2966,-1,,,
ENST00000305798,663,-1,,,
ENST00000305798,765,-1,,,
ENST00000305798,828,-1,,,
ENST00000305798,837,-1,,,
ENST00000305798,891,-1,,,
ENST00000305799,1105,-1,,,
ENST00000305799,1172,-1,,,
ENST00000305799,128,-1,,,
ENST00000305799,1362,-1,,,
ENST00000305799,1409,-1,,,
ENST00000305799,1900,-1,,,
ENST00000305799,2123,-1,,,
ENST00000305799,2674,-1,,,
ENST00000305799,278,-1,,,
ENST00000305799,2911,-1,,,
ENST00000305799,294,-1,,,
ENST00000305799,3172,-1,,,
ENST00000305799,3385,-1,,,
ENST00000305799,3457,-1,,,
ENST00000305799,3745,-1,,,
ENST00000305799,3999,-1,,,
ENST00000305799,4076,-1,,,
ENST00000305799,4513,-1,,,
ENST00000305799,547,-1,,,
ENST00000305799,590,-1,,,
ENST00000305877,1189,-1,,,
ENST00000305877,1344,-1,,,
ENST00000305877,1524,-1,,,
ENST00000305877,16,-1,,,
ENST00000305877,1979,-1,,,
ENST00000305877,2223,-1,,,
ENST00000305877,2760,-1,,,
ENST00000305877,2799,-1,,,
ENST00000305877,3058,-1,,,
ENST00000305877,3303,-1,,,
ENST00000305877,3374,-1,,,
ENST00000305877,3443,-1,,,
ENST00000305877,3739,-1,,,
ENST00000305877,4449,-1,,,
ENST00000305877,4527,-1,,,
ENST00000305877,4698,-1,,,
ENST00000305877,5077,-1,,,
ENST00000305877,5118,-1,,,
ENST00000305877,5235,-1,,,
ENST00000305877,5364,-1,,,
ENST00000305877,5641,-1,,,
ENST00000305877,5859,-1,,,
ENST00000305877,5868,-1,,,
ENST00000305877,5887,-1,,,
ENST00000305877,5996,-1,,,
ENST00000305877,6396,-1,,,
ENST00000305877,6401,-1,,,
ENST00000305877,6576,-1,,,
ENST00000305883,1039,-1,,,
ENST00000305883,1044,-1,,,
ENST00000305883,1107,-1,,,
ENST00000305883,1155,-1,,,
ENST00000305883,1322,-1,,,
ENST00000305883,1501,-1,,,
ENST00000305883,1562,-1,,,
ENST00000305883,1715,-1,,,
ENST00000305883,1759,-1,,,
ENST00000305883,2219,-1,,,
ENST00000305883,2386,-1,,,
ENST00000305883,2437,-1,,,
ENST00000305883,2693,-1,,,
ENST00000305883,2960,-1,,,
ENST00000305883,3331,-1,,,
ENST00000305883,392,-1,,,
ENST00000305883,3956,-1,,,
ENST00000305883,441,-1,,,
ENST00000305883,452,-1,,,
ENST00000305883,736,-1,,,
ENST00000305885,1452,-1,,,
ENST00000305885,165,-1,,,
ENST00000305885,1803,-1,,,
ENST00000305885,2208,-1,,,
ENST00000305885,839,-1,,,
ENST00000305885,996,-1,,,
ENST00000305921,1224,-1,,,
ENST00000305921,1261,-1,,,
ENST00000305921,1332,-1,,,
ENST00000305921,144,-1,,,
ENST00000305921,1448,-1,,,
ENST00000305921,1648,-1,,,
ENST00000305921,1679,-1,,,
ENST00000305921,1963,-1,,,
ENST00000305921,2337,-1,,,
ENST00000305921,2483,-1,,,
ENST00000305921,2589,-1,,,
ENST00000305921,2687,-1,,,
ENST00000305921,2868,-1,,,
ENST00000305921,3698,-1,,,
ENST00000305921,4733,-1,,,
ENST00000305921,4774,-1,,,
ENST00000305921,700,-1,,,
ENST00000305921,71,-1,,,
ENST00000305921,879,-1,,,
ENST00000305943,1483,-1,,,
ENST00000305943,156,-1,,,
ENST00000305943,1850,-1,,,
ENST00000305943,2027,-1,,,
ENST00000305943,2059,-1,,,
ENST00000305943,215,-1,,,
ENST00000305943,2306,-1,,,
ENST00000305943,2465,-1,,,
ENST00000305943,2548,-1,,,
ENST00000305943,2617,-1,,,
ENST00000305943,274,-1,,,
ENST00000305943,2854,-1,,,
ENST00000305943,871,-1,,,
ENST00000306052,1219,-1,,,
ENST00000306052,1831,-1,,,
ENST00000306052,2036,-1,,,
ENST00000306052,2749,-1,,,
ENST00000306052,2838,-1,,,
ENST00000306052,2846,-1,,,
ENST00000306052,30,-1,,,
ENST00000306052,3276,-1,,,
ENST00000306052,3290,-1,,,
ENST00000306052,3460,-1,,,
ENST00000306052,365,-1,,,
ENST00000306052,383,-1,,,
ENST00000306052,4011,-1,,,
ENST00000306052,4032,-1,,,
ENST00000306052,4713,-1,,,
ENST00000306052,5062,-1,,,
ENST00000306052,5178,-1,,,
ENST00000306052,5188,-1,,,
ENST00000306052,5239,-1,,,
ENST00000306052,5839,-1,,,
ENST00000306052,5872,-1,,,
ENST00000306052,5912,-1,,,
ENST00000306052,5933,-1,,,
ENST00000306052,6010,-1,,,
ENST00000306052,6145,-1,,,
ENST00000306052,6363,-1,,,
ENST00000306052,6590,-1,,,
ENST00000306052,7222,-1,,,
ENST00000306052,7316,-1,,,
ENST00000306077,1009,-1,,,
ENST00000306077,1154,-1,,,
ENST00000306077,1279,-1,,,
ENST00000306077,182,-1,,,
ENST00000306077,2227,-1,,,
ENST00000306077,2265,-1,,,
ENST00000306077,293,-1,,,
ENST00000306077,2944,-1,,,
ENST00000306077,3042,-1,,,
ENST00000306077,3077,-1,,,
ENST00000306077,3138,-1,,,
ENST00000306077,3161,-1,,,
ENST00000306077,45,-1,,,
ENST00000306077,922,-1,,,
ENST00000306085,10165,-1,,,
ENST00000306085,10291,-1,,,
ENST00000306085,10510,-1,,,
ENST00000306085,10683,-1,,,
ENST00000306085,10691,-1,,,
ENST00000306085,10750,-1,,,
ENST00000306085,1376,-1,,,
ENST00000306085,1382,-1,,,
ENST00000306085,1509,-1,,,
ENST00000306085,1573,-1,,,
ENST00000306085,1808,-1,,,
ENST00000306085,2099,-1,,,
ENST00000306085,2218,-1,,,
ENST00000306085,2576,-1,,,
ENST00000306085,270,-1,,,
ENST00000306085,2700,-1,,,
ENST00000306085,2758,-1,,,
ENST00000306085,3171,-1,,,
ENST00000306085,3319,-1,,,
ENST00000306085,3434,-1,,,
ENST00000306085,3614,-1,,,
ENST00000306085,4065,-1,,,
ENST00000306085,4338,-1,,,
ENST00000306085,4359,-1,,,
ENST00000306085,4536,-1,,,
ENST00000306085,5004,-1,,,
ENST00000306085,6171,-1,,,
ENST00000306085,6366,-1,,,
ENST00000306085,6419,-1,,,
ENST00000306085,6616,-1,,,
ENST00000306085,662,-1,,,
ENST00000306085,6805,-1,,,
ENST00000306085,6948,-1,,,
ENST00000306085,7089,-1,,,
ENST00000306085,7108,-1,,,
ENST00000306085,718,-1,,,
ENST00000306085,740,-1,,,
ENST00000306085,7753,-1,,,
ENST00000306085,7774,-1,,,
ENST00000306085,7972,-1,,,
ENST00000306085,8160,-1,,,
ENST00000306085,8427,-1,,,
ENST00000306085,8472,-1,,,
ENST00000306085,8860,-1,,,
ENST00000306085,9268,-1,,,
ENST00000306085,9521,-1,,,
ENST00000306085,9780,-1,,,
ENST00000306177,1571,-1,,,
ENST00000306177,1715,-1,,,
ENST00000306177,1777,-1,,,
ENST00000306177,1957,-1,,,
ENST00000306177,2313,-1,,,
ENST00000306177,2581,-1,,,
ENST00000306177,2608,-1,,,
ENST00000306177,2631,-1,,,
ENST00000306177,3328,-1,,,
ENST00000306177,3595,-1,,,
ENST00000306177,3704,-1,,,
ENST00000306177,3954,-1,,,
ENST00000306177,4072,-1,,,
ENST00000306177,4200,-1,,,
ENST00000306177,4320,-1,,,
ENST00000306177,4492,-1,,,
ENST00000306177,4520,-1,,,
ENST00000306177,4670,-1,,,
ENST00000306177,474,-1,,,
ENST00000306243,1542,-1,,,
ENST00000306243,1679,-1,,,
ENST00000306243,2032,-1,,,
ENST00000306243,2100,-1,,,
ENST00000306243,2317,-1,,,
ENST00000306243,2757,-1,,,
ENST00000306243,2833,-1,,,
ENST00000306243,3255,-1,,,
ENST00000306243,3319,-1,,,
ENST00000306243,3419,-1,,,
ENST00000306243,570,-1,,,
ENST00000306243,590,-1,,,
ENST00000306243,599,-1,,,
ENST00000306243,764,-1,,,
ENST00000306306,1047,-1,,,
ENST00000306306,1217,-1,,,
ENST00000306306,147,-1,,,
ENST00000306306,1502,-1,,,
ENST00000306306,554,-1,,,
ENST00000306306,933,-1,,,
ENST00000306320,1001,-1,,,
ENST00000306320,1229,-1,,,
ENST00000306320,1367,-1,,,
ENST00000306320,1500,-1,,,
ENST00000306320,1614,-1,,,
ENST00000306320,1883,-1,,,
ENST00000306320,2200,-1,,,
ENST00000306320,2464,-1,,,
ENST00000306320,2664,-1,,,
ENST00000306320,2695,-1,,,
ENST00000306320,2992,-1,,,
ENST00000306320,3159,-1,,,
ENST00000306320,3182,-1,,,
ENST00000306320,508,-1,,,
ENST00000306320,567,-1,,,
ENST00000306320,579,-1,,,
ENST00000306320,654,-1,,,
ENST00000306320,804,-1,,,
ENST00000306562,1003,-1,,,
ENST00000306562,1720,-1,,,
ENST00000306562,2781,-1,,,
ENST00000306562,2832,-1,,,
ENST00000306562,343,-1,,,
ENST00000306562,676,-1,,,
ENST00000306562,734,-1,,,
ENST00000306562,948,-1,,,
ENST00000306645,1396,-1,,,
ENST00000306645,1655,-1,,,
ENST00000306645,1982,-1,,,
ENST00000306645,2014,-1,,,
ENST00000306645,915,-1,,,
ENST00000306749,1352,-1,,,
ENST00000306749,1559,-1,,,
ENST00000306749,1862,-1,,,
ENST00000306749,2765,-1,,,
ENST00000306749,3107,-1,,,
ENST00000306749,3266,-1,,,
ENST00000306749,3293,-1,,,
ENST00000306749,3311,-1,,,
ENST00000306749,3750,-1,,,
ENST00000306749,4190,-1,,,
ENST00000306749,446,-1,,,
ENST00000306749,4592,-1,,,
ENST00000306749,4619,-1,,,
ENST00000306749,5549,-1,,,
ENST00000306749,5636,-1,,,
ENST00000306749,587,-1,,,
ENST00000306749,6169,-1,,,
ENST00000306749,6221,-1,,,
ENST00000306749,6227,-1,,,
ENST00000306749,6578,-1,,,
ENST00000306749,6596,-1,,,
ENST00000306749,6671,-1,,,
ENST00000306749,6777,-1,,,
ENST00000306749,6862,-1,,,
ENST00000306749,6893,-1,,,
ENST00000306749,7285,-1,,,
ENST00000306749,7424,-1,,,
ENST00000306749,7454,-1,,,
ENST00000306749,7589,-1,,,
ENST00000306749,7950,-1,,,
ENST00000306749,8128,-1,,,
ENST00000306749,8544,-1,,,
ENST00000306773,1237,-1,,,
ENST00000306773,1306,-1,,,
ENST00000306773,1729,-1,,,
ENST00000306773,2180,-1,,,
ENST00000306773,2522,-1,,,
ENST00000306773,2640,-1,,,
ENST00000306773,2683,-1,,,
ENST00000306773,3173,-1,,,
ENST00000306773,369,-1,,,
ENST00000306773,4237,-1,,,
ENST00000306773,4397,-1,,,
ENST00000306773,4470,-1,,,
ENST00000306773,4771,-1,,,
ENST00000306773,4820,-1,,,
ENST00000306773,4863,-1,,,
ENST00000306773,4877,-1,,,
ENST00000306773,5061,-1,,,
ENST00000306773,864,-1,,,
ENST00000306801,1510,-1,,,
ENST00000306801,1655,-1,,,
ENST00000306801,1735,-1,,,
ENST00000306801,1959,-1,,,
ENST00000306801,2032,-1,,,
ENST00000306801,2266,-1,,,
ENST00000306801,2478,-1,,,
ENST00000306801,2824,-1,,,
ENST00000306801,3061,-1,,,
ENST00000306801,3814,-1,,,
ENST00000306801,4141,-1,,,
ENST00000306801,4159,-1,,,
ENST00000306801,430,-1,,,
ENST00000306801,4378,-1,,,
ENST00000306801,5537,-1,,,
ENST00000306801,6384,-1,,,
ENST00000306801,6395,-1,,,
ENST00000306908,1112,-1,,,
ENST00000306908,1333,-1,,,
ENST00000306908,1459,-1,,,
ENST00000306908,147,-1,,,
ENST00000306908,1501,-1,,,
ENST00000306908,1710,-1,,,
ENST00000306908,1845,-1,,,
ENST00000306908,352,-1,,,
ENST00000306908,797,-1,,,
ENST00000306910,1078,-1,,,
ENST00000306910,1157,-1,,,
ENST00000306910,1532,-1,,,
ENST00000306910,1872,-1,,,
ENST00000306910,1959,-1,,,
ENST00000306910,2051,-1,,,
ENST00000306910,2058,-1,,,
ENST00000306917,1014,-1,,,
ENST00000306917,1076,-1,,,
ENST00000306917,1110,-1,,,
ENST00000306917,1754,-1,,,
ENST00000306917,1928,-1,,,
ENST00000306917,1984,-1,,,
ENST00000306917,2056,-1,,,
ENST00000306917,2315,-1,,,
ENST00000306917,240,-1,,,
ENST00000306917,2503,-1,,,
ENST00000306917,2684,-1,,,
ENST00000306917,2762,-1,,,
ENST00000306917,3465,-1,,,
ENST00000306917,3505,-1,,,
ENST00000306917,4128,-1,,,
ENST00000306917,4140,-1,,,
ENST00000306917,4507,-1,,,
ENST00000306917,4754,-1,,,
ENST00000306917,4793,-1,,,
ENST00000306917,5123,-1,,,
ENST00000306917,5322,-1,,,
ENST00000306917,5377,-1,,,
ENST00000306917,5451,-1,,,
ENST00000306917,5567,-1,,,
ENST00000306917,6041,-1,,,
ENST00000306917,6070,-1,,,
ENST00000306917,6668,-1,,,
ENST00000306917,6927,-1,,,
ENST00000306917,959,-1,,,
ENST00000306984,10,-1,,,
ENST00000306984,1065,-1,,,
ENST00000306984,1194,-1,,,
ENST00000306984,1209,-1,,,
ENST00000306984,1529,-1,,,
ENST00000306984,197,-1,,,
ENST00000306984,2054,-1,,,
ENST00000306984,2196,-1,,,
ENST00000306984,2350,-1,,,
ENST00000306984,2455,-1,,,
ENST00000306984,3139,-1,,,
ENST00000306984,3682,-1,,,
ENST00000306984,3890,-1,,,
ENST00000306984,420,-1,,,
ENST00000306984,4259,-1,,,
ENST00000306984,4397,-1,,,
ENST00000306984,4988,-1,,,
ENST00000306984,5244,-1,,,
ENST00000306984,5267,-1,,,
ENST00000306984,5279,-1,,,
ENST00000306984,5415,-1,,,
ENST00000306984,5449,-1,,,
ENST00000306984,551,-1,,,
ENST00000306984,5516,-1,,,
ENST00000306984,5629,-1,,,
ENST00000306984,5860,-1,,,
ENST00000306984,597,-1,,,
ENST00000306984,6224,-1,,,
ENST00000306984,632,-1,,,
ENST00000306984,6390,-1,,,
ENST00000306984,6488,-1,,,
ENST00000306984,6914,-1,,,
ENST00000306984,7289,-1,,,
ENST00000306984,7456,-1,,,
ENST00000306984,7520,-1,,,
ENST00000306984,7581,-1,,,
ENST00000306984,7647,-1,,,
ENST00000306984,873,-1,,,
ENST00000306984,934,-1,,,
ENST00000307017,1092,-1,,,
ENST00000307017,1830,-1,,,
ENST00000307017,1876,-1,,,
ENST00000307017,2184,-1,,,
ENST00000307017,2311,-1,,,
ENST00000307017,2474,-1,,,
ENST00000307017,2575,-1,,,
ENST00000307017,2646,-1,,,
ENST00000307017,2665,-1,,,
ENST00000307017,2710,-1,,,
ENST00000307017,2728,-1,,,
ENST00000307017,2851,-1,,,
ENST00000307017,3270,-1,,,
ENST00000307017,3454,-1,,,
ENST00000307017,3684,-1,,,
ENST00000307017,3754,-1,,,
ENST00000307017,3784,-1,,,
ENST00000307017,42,-1,,,
ENST00000307017,4806,-1,,,
ENST00000307017,4813,-1,,,
ENST00000307017,4943,-1,,,
ENST00000307017,511,-1,,,
ENST00000307017,5812,-1,,,
ENST00000307017,6366,-1,,,
ENST00000307017,753,-1,,,
ENST00000307076,1033,-1,,,
ENST00000307076,1297,-1,,,
ENST00000307076,1318,-1,,,
ENST00000307076,1369,-1,,,
ENST00000307076,1801,-1,,,
ENST00000307076,474,-1,,,
ENST00000307358,1004,-1,,,
ENST00000307358,1421,-1,,,
ENST00000307358,1606,-1,,,
ENST00000307358,1645,-1,,,
ENST00000307358,1984,-1,,,
ENST00000307358,2283,-1,,,
ENST00000307358,690,-1,,,
ENST00000307365,1007,-1,,,
ENST00000307365,1203,-1,,,
ENST00000307365,1496,-1,,,
ENST00000307365,1732,-1,,,
ENST00000307365,36,-1,,,
ENST00000307365,471,-1,,,
ENST00000307365,591,-1,,,
ENST00000307365,876,-1,,,
ENST00000307365,901,-1,,,
ENST00000307630,1084,-1,,,
ENST00000307630,1246,-1,,,
ENST00000307630,1285,-1,,,
ENST00000307630,1465,-1,,,
ENST00000307630,1530,-1,,,
ENST00000307630,1585,-1,,,
ENST00000307630,2562,-1,,,
ENST00000307630,2637,-1,,,
ENST00000307630,2654,-1,,,
ENST00000307630,2687,-1,,,
ENST00000307630,2779,-1,,,
ENST00000307630,2974,-1,,,
ENST00000307630,3275,-1,,,
ENST00000307630,3506,-1,,,
ENST00000307630,566,-1,,,
ENST00000307630,609,-1,,,
ENST00000307630,756,-1,,,
ENST00000307630,864,-1,,,
ENST00000307635,1026,-1,,,
ENST00000307635,1248,-1,,,
ENST00000307635,1468,-1,,,
ENST00000307635,1599,-1,,,
ENST00000307635,1619,-1,,,
ENST00000307635,168,-1,,,
ENST00000307635,1785,-1,,,
ENST00000307635,2434,-1,,,
ENST00000307635,291,-1,,,
ENST00000307635,3149,-1,,,
ENST00000307635,3279,-1,,,
ENST00000307635,3491,-1,,,
ENST00000307635,3698,-1,,,
ENST00000307635,4321,-1,,,
ENST00000307635,4327,-1,,,
ENST00000307635,4390,-1,,,
ENST00000307635,4697,-1,,,
ENST00000307635,4765,-1,,,
