TranscriptID,Position,Class
ENST00000558921,21940,-1
ENST00000558921,22933,-1
ENST00000558921,23451,-1
ENST00000558921,26679,-1
ENST00000558921,27591,-1
ENST00000558921,28789,-1
ENST00000558921,28884,-1
ENST00000558921,28916,-1
ENST00000558921,30263,-1
ENST00000558921,31862,-1
ENST00000558921,32228,-1
ENST00000558921,40134,-1
ENST00000558921,41241,-1
ENST00000558921,41563,-1
ENST00000558921,43168,-1
ENST00000558921,4582,-1
ENST00000558921,46583,-1
ENST00000558921,4698,-1
ENST00000558921,52254,-1
ENST00000558921,55281,-1
ENST00000558921,56437,-1
ENST00000558921,59199,-1
ENST00000558921,60015,-1
ENST00000558921,62373,-1
ENST00000558921,65538,-1
ENST00000558921,66901,-1
ENST00000558921,68257,-1
ENST00000558921,69327,-1
ENST00000558921,69559,-1
ENST00000558921,72782,-1
ENST00000558921,75847,-1
ENST00000558921,76776,-1
ENST00000558921,78426,-1
ENST00000558921,82524,-1
ENST00000558921,84123,-1
ENST00000558921,8729,-1
ENST00000558921,89590,-1
ENST00000558921,90525,-1
ENST00000558921,90930,-1
ENST00000558921,92701,-1
ENST00000558921,97103,-1
ENST00000558921,9778,-1
ENST00000558939,10683,-1
ENST00000558939,11156,-1
ENST00000558939,11578,-1
ENST00000558939,17912,-1
ENST00000558939,24834,-1
ENST00000558939,28576,-1
ENST00000558939,29407,-1
ENST00000558939,29754,-1
ENST00000558939,3162,-1
ENST00000558939,33274,-1
ENST00000558939,37532,-1
ENST00000558939,38248,-1
ENST00000558939,40095,-1
ENST00000558939,41388,-1
ENST00000558939,44196,-1
ENST00000558939,4426,-1
ENST00000558939,48004,-1
ENST00000558939,48378,-1
ENST00000558939,50375,-1
ENST00000558939,6718,-1
ENST00000558939,9602,-1
ENST00000559265,10614,-1
ENST00000559265,1563,-1
ENST00000559265,4423,-1
ENST00000559265,4549,-1
ENST00000559265,5303,-1
ENST00000559265,9427,-1
ENST00000559279,10977,-1
ENST00000559279,11007,-1
ENST00000559279,11866,-1
ENST00000559279,12066,-1
ENST00000559279,16230,-1
ENST00000559279,16439,-1
ENST00000559279,17191,-1
ENST00000559279,1759,-1
ENST00000559279,21295,-1
ENST00000559279,21651,-1
ENST00000559279,2259,-1
ENST00000559279,23639,-1
ENST00000559279,23780,-1
ENST00000559279,26410,-1
ENST00000559279,26599,-1
ENST00000559279,27704,-1
ENST00000559279,28381,-1
ENST00000559279,28899,-1
ENST00000559279,29529,-1
ENST00000559279,29787,-1
ENST00000559279,30030,-1
ENST00000559279,30287,-1
ENST00000559279,30782,-1
ENST00000559279,31564,-1
ENST00000559279,4793,-1
ENST00000559279,5327,-1
ENST00000559279,5844,-1
ENST00000559279,6850,-1
ENST00000559279,7565,-1
ENST00000559279,7922,-1
ENST00000559279,9476,-1
ENST00000559279,9677,-1
ENST00000559663,106,-1
ENST00000559663,14269,-1
ENST00000559663,15448,-1
ENST00000559663,17794,-1
ENST00000559663,21674,-1
ENST00000559663,2276,-1
ENST00000559663,22987,-1
ENST00000559663,23004,-1
ENST00000559663,25181,-1
ENST00000559663,5293,-1
ENST00000559663,6423,-1
ENST00000559663,752,-1
ENST00000559663,9795,-1
ENST00000560079,10869,-1
ENST00000560079,12242,-1
ENST00000560079,14037,-1
ENST00000560079,15222,-1
ENST00000560079,15692,-1
ENST00000560079,17401,-1
ENST00000560079,18145,-1
ENST00000560079,18301,-1
ENST00000560079,19264,-1
ENST00000560079,19791,-1
ENST00000560079,20023,-1
ENST00000560079,20154,-1
ENST00000560079,20352,-1
ENST00000560079,20644,-1
ENST00000560079,21408,-1
ENST00000560079,22029,-1
ENST00000560079,25006,-1
ENST00000560079,27604,-1
ENST00000560079,28822,-1
ENST00000560079,29376,-1
ENST00000560079,30098,-1
ENST00000560079,31015,-1
ENST00000560079,3315,-1
ENST00000560079,36087,-1
ENST00000560079,37843,-1
ENST00000560079,38447,-1
ENST00000560079,39849,-1
ENST00000560079,47389,-1
ENST00000560079,47578,-1
ENST00000560079,49403,-1
ENST00000560079,52511,-1
ENST00000560079,55128,-1
ENST00000560079,56965,-1
ENST00000560079,7675,-1
ENST00000560371,102980,-1
ENST00000560371,110077,-1
ENST00000560371,111591,-1
ENST00000560371,112824,-1
ENST00000560371,11313,-1
ENST00000560371,113419,-1
ENST00000560371,113459,-1
ENST00000560371,113853,-1
ENST00000560371,114340,-1
ENST00000560371,114456,-1
ENST00000560371,11487,-1
ENST00000560371,115836,-1
ENST00000560371,116773,-1
ENST00000560371,117937,-1
ENST00000560371,118042,-1
ENST00000560371,119454,-1
ENST00000560371,120024,-1
ENST00000560371,121471,-1
ENST00000560371,127718,-1
ENST00000560371,129816,-1
ENST00000560371,131300,-1
ENST00000560371,17816,-1
ENST00000560371,19071,-1
ENST00000560371,19160,-1
ENST00000560371,19187,-1
ENST00000560371,20654,-1
ENST00000560371,23247,-1
ENST00000560371,26845,-1
ENST00000560371,27283,-1
ENST00000560371,27842,-1
ENST00000560371,29341,-1
ENST00000560371,2998,-1
ENST00000560371,34360,-1
ENST00000560371,34697,-1
ENST00000560371,37903,-1
ENST00000560371,38618,-1
ENST00000560371,41368,-1
ENST00000560371,44905,-1
ENST00000560371,45240,-1
ENST00000560371,4651,-1
ENST00000560371,46728,-1
ENST00000560371,48571,-1
ENST00000560371,51290,-1
ENST00000560371,53864,-1
ENST00000560371,58380,-1
ENST00000560371,59714,-1
ENST00000560371,59975,-1
ENST00000560371,60600,-1
ENST00000560371,65327,-1
ENST00000560371,66548,-1
ENST00000560371,72264,-1
ENST00000560371,73912,-1
ENST00000560371,77248,-1
ENST00000560371,83273,-1
ENST00000560371,83630,-1
ENST00000560371,84822,-1
ENST00000560371,9133,-1
ENST00000560371,94911,-1
ENST00000560371,9507,-1
ENST00000560626,101894,-1
ENST00000560626,102554,-1
ENST00000560626,102890,-1
ENST00000560626,103008,-1
ENST00000560626,105582,-1
ENST00000560626,106822,-1
ENST00000560626,10950,-1
ENST00000560626,110520,-1
ENST00000560626,111480,-1
ENST00000560626,111597,-1
ENST00000560626,11193,-1
ENST00000560626,113894,-1
ENST00000560626,116530,-1
ENST00000560626,116764,-1
ENST00000560626,118711,-1
ENST00000560626,126212,-1
ENST00000560626,126893,-1
ENST00000560626,130371,-1
ENST00000560626,134311,-1
ENST00000560626,136079,-1
ENST00000560626,140121,-1
ENST00000560626,140777,-1
ENST00000560626,141339,-1
ENST00000560626,14946,-1
ENST00000560626,150134,-1
ENST00000560626,151639,-1
ENST00000560626,152203,-1
ENST00000560626,161091,-1
ENST00000560626,16169,-1
ENST00000560626,162283,-1
ENST00000560626,162333,-1
ENST00000560626,162597,-1
ENST00000560626,163211,-1
ENST00000560626,164732,-1
ENST00000560626,165163,-1
ENST00000560626,166294,-1
ENST00000560626,166587,-1
ENST00000560626,167249,-1
ENST00000560626,168991,-1
ENST00000560626,169723,-1
ENST00000560626,171429,-1
ENST00000560626,172447,-1
ENST00000560626,173480,-1
ENST00000560626,17548,-1
ENST00000560626,177402,-1
ENST00000560626,179651,-1
ENST00000560626,181965,-1
ENST00000560626,185906,-1
ENST00000560626,186307,-1
ENST00000560626,186368,-1
ENST00000560626,188951,-1
ENST00000560626,189918,-1
ENST00000560626,191060,-1
ENST00000560626,192522,-1
ENST00000560626,196011,-1
ENST00000560626,19778,-1
ENST00000560626,198388,-1
ENST00000560626,203757,-1
ENST00000560626,204931,-1
ENST00000560626,209212,-1
ENST00000560626,209835,-1
ENST00000560626,2105,-1
ENST00000560626,211818,-1
ENST00000560626,212737,-1
ENST00000560626,214511,-1
ENST00000560626,218011,-1
ENST00000560626,222950,-1
ENST00000560626,224081,-1
ENST00000560626,224186,-1
ENST00000560626,227615,-1
ENST00000560626,230149,-1
ENST00000560626,236280,-1
ENST00000560626,237312,-1
ENST00000560626,238741,-1
ENST00000560626,239512,-1
ENST00000560626,239563,-1
ENST00000560626,241170,-1
ENST00000560626,242996,-1
ENST00000560626,246029,-1
ENST00000560626,246285,-1
ENST00000560626,246923,-1
ENST00000560626,246970,-1
ENST00000560626,247952,-1
ENST00000560626,248538,-1
ENST00000560626,249500,-1
ENST00000560626,250087,-1
ENST00000560626,253553,-1
ENST00000560626,259742,-1
ENST00000560626,26006,-1
ENST00000560626,260614,-1
ENST00000560626,261498,-1
ENST00000560626,264400,-1
ENST00000560626,265822,-1
ENST00000560626,267964,-1
ENST00000560626,270016,-1
ENST00000560626,270711,-1
ENST00000560626,272456,-1
ENST00000560626,273479,-1
ENST00000560626,274322,-1
ENST00000560626,276050,-1
ENST00000560626,279383,-1
ENST00000560626,281264,-1
ENST00000560626,282435,-1
ENST00000560626,287176,-1
ENST00000560626,290057,-1
ENST00000560626,29171,-1
ENST00000560626,297207,-1
ENST00000560626,297332,-1
ENST00000560626,297670,-1
ENST00000560626,298607,-1
ENST00000560626,303942,-1
ENST00000560626,304779,-1
ENST00000560626,306229,-1
ENST00000560626,306433,-1
ENST00000560626,30666,-1
ENST00000560626,310369,-1
ENST00000560626,314266,-1
ENST00000560626,317994,-1
ENST00000560626,318890,-1
ENST00000560626,33066,-1
ENST00000560626,37910,-1
ENST00000560626,38800,-1
ENST00000560626,39640,-1
ENST00000560626,40447,-1
ENST00000560626,40452,-1
ENST00000560626,42459,-1
ENST00000560626,45669,-1
ENST00000560626,47665,-1
ENST00000560626,48451,-1
ENST00000560626,48469,-1
ENST00000560626,53394,-1
ENST00000560626,53919,-1
ENST00000560626,56158,-1
ENST00000560626,57542,-1
ENST00000560626,57958,-1
ENST00000560626,58048,-1
ENST00000560626,58158,-1
ENST00000560626,60331,-1
ENST00000560626,60824,-1
ENST00000560626,62879,-1
ENST00000560626,64447,-1
ENST00000560626,65647,-1
ENST00000560626,66499,-1
ENST00000560626,69657,-1
ENST00000560626,69776,-1
ENST00000560626,70035,-1
ENST00000560626,70416,-1
ENST00000560626,75666,-1
ENST00000560626,77018,-1
ENST00000560626,78424,-1
ENST00000560626,7986,-1
ENST00000560626,83655,-1
ENST00000560626,87458,-1
ENST00000560626,89356,-1
ENST00000560626,90994,-1
ENST00000560626,91464,-1
ENST00000560626,93813,-1
ENST00000560626,97172,-1
ENST00000560626,99512,-1
ENST00000560789,10830,-1
ENST00000560789,13384,-1
ENST00000560789,13988,-1
ENST00000560789,19244,-1
ENST00000560789,21778,-1
ENST00000560789,25867,-1
ENST00000560789,29197,-1
ENST00000560789,31336,-1
ENST00000560789,350,-1
ENST00000560789,36616,-1
ENST00000560789,37603,-1
ENST00000560789,40041,-1
ENST00000560789,4018,-1
ENST00000560789,40593,-1
ENST00000560789,42014,-1
ENST00000560789,43578,-1
ENST00000560789,45488,-1
ENST00000560789,47464,-1
ENST00000560789,50497,-1
ENST00000560789,5430,-1
ENST00000560789,58744,-1
ENST00000560789,650,-1
ENST00000560789,72873,-1
ENST00000560789,73930,-1
ENST00000560789,75310,-1
ENST00000560789,76068,-1
ENST00000560789,8503,-1
ENST00000561186,12152,-1
ENST00000561186,13560,-1
ENST00000561186,16345,-1
ENST00000561186,16351,-1
ENST00000561186,20022,-1
ENST00000561186,20626,-1
ENST00000561186,20778,-1
ENST00000561186,2243,-1
ENST00000561186,25535,-1
ENST00000561186,26236,-1
ENST00000561186,29322,-1
ENST00000561186,31050,-1
ENST00000561186,33390,-1
ENST00000561186,34990,-1
ENST00000561186,3612,-1
ENST00000561186,38063,-1
ENST00000561186,3942,-1
ENST00000561186,39813,-1
ENST00000561186,4059,-1
ENST00000561186,42580,-1
ENST00000561186,43085,-1
ENST00000561186,47755,-1
ENST00000561186,48230,-1
ENST00000561186,48975,-1
ENST00000561186,49191,-1
ENST00000561186,5680,-1
ENST00000561186,57613,-1
ENST00000561186,57976,-1
ENST00000561186,58499,-1
ENST00000561186,60058,-1
ENST00000561186,61856,-1
ENST00000561186,62912,-1
ENST00000561186,63327,-1
ENST00000561186,64913,-1
ENST00000561186,6652,-1
ENST00000561186,7206,-1
ENST00000561186,8202,-1
ENST00000561186,9764,-1
ENST00000561234,15304,-1
ENST00000561234,16447,-1
ENST00000561234,16939,-1
ENST00000561234,18002,-1
ENST00000561234,18214,-1
ENST00000561234,19386,-1
ENST00000561234,21537,-1
ENST00000561234,26197,-1
ENST00000561234,27468,-1
ENST00000561234,4363,-1
ENST00000561234,7945,-1
ENST00000561349,100610,-1
ENST00000561349,101724,-1
ENST00000561349,102828,-1
ENST00000561349,102871,-1
ENST00000561349,103634,-1
ENST00000561349,105099,-1
ENST00000561349,106810,-1
ENST00000561349,1129,-1
ENST00000561349,114422,-1
ENST00000561349,114662,-1
ENST00000561349,119225,-1
ENST00000561349,120767,-1
ENST00000561349,123949,-1
ENST00000561349,12413,-1
ENST00000561349,126351,-1
ENST00000561349,126771,-1
ENST00000561349,128070,-1
ENST00000561349,136149,-1
ENST00000561349,137162,-1
ENST00000561349,141926,-1
ENST00000561349,148276,-1
ENST00000561349,148418,-1
ENST00000561349,15119,-1
ENST00000561349,152152,-1
ENST00000561349,155526,-1
ENST00000561349,160652,-1
ENST00000561349,161785,-1
ENST00000561349,163586,-1
ENST00000561349,164690,-1
ENST00000561349,166694,-1
ENST00000561349,170284,-1
ENST00000561349,171501,-1
ENST00000561349,173730,-1
ENST00000561349,174252,-1
ENST00000561349,176032,-1
ENST00000561349,178394,-1
ENST00000561349,178934,-1
ENST00000561349,179226,-1
ENST00000561349,184083,-1
ENST00000561349,185589,-1
ENST00000561349,187249,-1
ENST00000561349,189298,-1
ENST00000561349,189840,-1
ENST00000561349,191532,-1
ENST00000561349,22059,-1
ENST00000561349,2825,-1
ENST00000561349,31166,-1
ENST00000561349,33178,-1
ENST00000561349,39223,-1
ENST00000561349,40375,-1
ENST00000561349,41663,-1
ENST00000561349,50496,-1
ENST00000561349,52041,-1
ENST00000561349,55063,-1
ENST00000561349,56800,-1
ENST00000561349,56965,-1
ENST00000561349,58529,-1
ENST00000561349,62531,-1
ENST00000561349,65338,-1
ENST00000561349,66261,-1
ENST00000561349,69920,-1
ENST00000561349,72574,-1
ENST00000561349,73522,-1
ENST00000561349,79064,-1
ENST00000561349,80323,-1
ENST00000561349,81679,-1
ENST00000561349,82695,-1
ENST00000561349,85187,-1
ENST00000561349,8573,-1
ENST00000561349,86563,-1
ENST00000561349,88439,-1
ENST00000561349,89701,-1
ENST00000561349,90235,-1
ENST00000561349,93698,-1
ENST00000561349,94856,-1
ENST00000561349,95304,-1
ENST00000561349,99050,-1
ENST00000561349,99398,-1
ENST00000561573,11030,-1
ENST00000561573,13430,-1
ENST00000561573,13836,-1
ENST00000561573,14848,-1
ENST00000561573,14940,-1
ENST00000561573,17913,-1
ENST00000561573,21463,-1
ENST00000561573,2711,-1
ENST00000561573,4618,-1
ENST00000561573,6556,-1
ENST00000561573,8557,-1
ENST00000561573,8571,-1
ENST00000561623,15808,-1
ENST00000561623,1825,-1
ENST00000561623,21810,-1
ENST00000561623,23042,-1
ENST00000561623,23901,-1
ENST00000561623,25156,-1
ENST00000561623,25935,-1
ENST00000561623,27291,-1
ENST00000561623,28510,-1
ENST00000561623,31336,-1
ENST00000561623,34230,-1
ENST00000561623,36170,-1
ENST00000561623,36812,-1
ENST00000561623,40275,-1
ENST00000561623,41990,-1
ENST00000561623,48727,-1
ENST00000561623,48884,-1
ENST00000561623,49679,-1
ENST00000561623,50455,-1
ENST00000561623,51938,-1
ENST00000561623,5340,-1
ENST00000561623,54914,-1
ENST00000561623,55452,-1
ENST00000561623,56523,-1
ENST00000561623,59542,-1
ENST00000561623,6483,-1
ENST00000561623,67913,-1
ENST00000561623,67969,-1
ENST00000561623,68616,-1
ENST00000561623,68996,-1
ENST00000561623,73116,-1
ENST00000561623,73180,-1
ENST00000561623,7688,-1
ENST00000561623,80754,-1
ENST00000561623,85718,-1
ENST00000561623,88566,-1
ENST00000561623,9519,-1
ENST00000561623,9804,-1
ENST00000561661,1078,-1
ENST00000561661,434,-1
ENST00000562272,10245,-1
ENST00000562272,10981,-1
ENST00000562272,1712,-1
ENST00000562272,3487,-1
ENST00000562272,4043,-1
ENST00000562272,4154,-1
ENST00000562272,8770,-1
ENST00000562272,963,-1
ENST00000562435,11136,-1
ENST00000562435,12350,-1
ENST00000562435,13635,-1
ENST00000562435,14238,-1
ENST00000562435,15337,-1
ENST00000562435,16793,-1
ENST00000562435,17216,-1
ENST00000562435,17231,-1
ENST00000562435,18270,-1
ENST00000562435,19225,-1
ENST00000562435,20273,-1
ENST00000562435,20768,-1
ENST00000562435,20950,-1
ENST00000562435,21852,-1
ENST00000562435,24629,-1
ENST00000562435,2726,-1
ENST00000562435,28891,-1
ENST00000562435,29712,-1
ENST00000562435,29820,-1
ENST00000562435,30937,-1
ENST00000562435,34784,-1
ENST00000562435,35216,-1
ENST00000562435,426,-1
ENST00000562435,4315,-1
ENST00000562435,43491,-1
ENST00000562435,45093,-1
ENST00000562435,50060,-1
ENST00000562435,54291,-1
ENST00000562435,54796,-1
ENST00000562435,56087,-1
ENST00000562435,56203,-1
ENST00000562435,57834,-1
ENST00000562435,60060,-1
ENST00000562435,60657,-1
ENST00000562435,60985,-1
ENST00000562435,61889,-1
ENST00000562435,64217,-1
ENST00000562435,64616,-1
ENST00000562435,8131,-1
ENST00000562435,9817,-1
ENST00000562595,11835,-1
ENST00000562595,15749,-1
ENST00000562595,198,-1
ENST00000562595,386,-1
ENST00000562595,5437,-1
ENST00000562595,6327,-1
ENST00000562595,9138,-1
ENST00000562803,1090,-1
ENST00000562949,5343,-1
ENST00000563156,2679,-1
ENST00000563156,4742,-1
ENST00000563156,4981,-1
ENST00000563281,2413,-1
ENST00000563281,5584,-1
ENST00000563310,1316,-1
ENST00000563310,2104,-1
ENST00000563310,4080,-1
ENST00000563310,4809,-1
ENST00000563310,4915,-1
ENST00000563310,745,-1
ENST00000563314,10428,-1
ENST00000563314,6380,-1
ENST00000563588,1846,-1
ENST00000563630,3286,-1
ENST00000563630,3967,-1
ENST00000563630,4754,-1
ENST00000564088,1172,-1
ENST00000564088,179,-1
ENST00000564489,13483,-1
ENST00000564489,16000,-1
ENST00000564489,18338,-1
ENST00000564489,21119,-1
ENST00000564489,21175,-1
ENST00000564489,21201,-1
ENST00000564489,21367,-1
ENST00000564489,22964,-1
ENST00000564489,26503,-1
ENST00000564489,26880,-1
ENST00000564489,2722,-1
ENST00000564489,27860,-1
ENST00000564489,31821,-1
ENST00000564489,32505,-1
ENST00000564489,34120,-1
ENST00000564489,35303,-1
ENST00000564489,37681,-1
ENST00000564489,40846,-1
ENST00000564489,43975,-1
ENST00000564489,45000,-1
ENST00000564489,4514,-1
ENST00000564489,47882,-1
ENST00000564489,47996,-1
ENST00000564489,49163,-1
ENST00000564489,55842,-1
ENST00000564489,57554,-1
ENST00000564489,5853,-1
ENST00000564489,60075,-1
ENST00000564489,6231,-1
ENST00000564489,62459,-1
ENST00000564489,62671,-1
ENST00000564489,63463,-1
ENST00000564489,63654,-1
ENST00000564489,64355,-1
ENST00000564489,66414,-1
ENST00000564489,71,-1
ENST00000564489,7402,-1
ENST00000564489,7629,-1
ENST00000564808,10143,-1
ENST00000564808,10272,-1
ENST00000564808,10830,-1
ENST00000564808,11439,-1
ENST00000564808,15377,-1
ENST00000564808,15725,-1
ENST00000564808,15955,-1
ENST00000564808,16517,-1
ENST00000564808,17733,-1
ENST00000564808,19211,-1
ENST00000564808,19241,-1
ENST00000564808,22546,-1
ENST00000564808,24631,-1
ENST00000564808,25161,-1
ENST00000564808,29350,-1
ENST00000564808,29586,-1
ENST00000564808,2961,-1
ENST00000564808,30012,-1
ENST00000564808,30420,-1
ENST00000564808,31746,-1
ENST00000564808,32173,-1
ENST00000564808,35039,-1
ENST00000564808,35496,-1
ENST00000564808,36983,-1
ENST00000564808,37670,-1
ENST00000564808,38818,-1
ENST00000564808,39511,-1
ENST00000564808,40519,-1
ENST00000564808,41553,-1
ENST00000564808,43682,-1
ENST00000564808,48573,-1
ENST00000564808,49125,-1
ENST00000564808,56242,-1
ENST00000564808,58189,-1
ENST00000564808,58764,-1
ENST00000564808,9292,-1
ENST00000564808,9500,-1
ENST00000565934,10473,-1
ENST00000565934,10648,-1
ENST00000565934,1070,-1
ENST00000565934,1703,-1
ENST00000565934,3501,-1
ENST00000566039,2043,-1
ENST00000566039,3481,-1
ENST00000566445,10253,-1
ENST00000566445,10892,-1
ENST00000566445,13658,-1
ENST00000566445,15168,-1
ENST00000566445,1842,-1
ENST00000566445,19257,-1
ENST00000566445,21839,-1
ENST00000566445,2395,-1
ENST00000566445,3776,-1
ENST00000566445,4174,-1
ENST00000566445,4550,-1
ENST00000566445,531,-1
ENST00000566445,6738,-1
ENST00000566445,7454,-1
ENST00000566445,805,-1
ENST00000566445,987,-1
ENST00000566501,15152,-1
ENST00000566501,20727,-1
ENST00000566501,24321,-1
ENST00000566501,24432,-1
ENST00000566501,25674,-1
ENST00000566501,26080,-1
ENST00000566501,27395,-1
ENST00000566501,28767,-1
ENST00000566501,31968,-1
ENST00000566501,39131,-1
ENST00000566501,39606,-1
ENST00000566501,42774,-1
ENST00000567887,101915,-1
ENST00000567887,102206,-1
ENST00000567887,105473,-1
ENST00000567887,108011,-1
ENST00000567887,110406,-1
ENST00000567887,112003,-1
ENST00000567887,114127,-1
ENST00000567887,114400,-1
ENST00000567887,118272,-1
ENST00000567887,118941,-1
ENST00000567887,120037,-1
ENST00000567887,122890,-1
ENST00000567887,123448,-1
ENST00000567887,123552,-1
ENST00000567887,124203,-1
ENST00000567887,125234,-1
ENST00000567887,127129,-1
ENST00000567887,127841,-1
ENST00000567887,130975,-1
ENST00000567887,131441,-1
ENST00000567887,134462,-1
ENST00000567887,134500,-1
ENST00000567887,137381,-1
ENST00000567887,139315,-1
ENST00000567887,140435,-1
ENST00000567887,140705,-1
ENST00000567887,14125,-1
ENST00000567887,142847,-1
ENST00000567887,144254,-1
ENST00000567887,144503,-1
ENST00000567887,146741,-1
ENST00000567887,146935,-1
ENST00000567887,147130,-1
ENST00000567887,147669,-1
ENST00000567887,149800,-1
ENST00000567887,153078,-1
ENST00000567887,156625,-1
ENST00000567887,157755,-1
ENST00000567887,159847,-1
ENST00000567887,162274,-1
ENST00000567887,162787,-1
ENST00000567887,16360,-1
ENST00000567887,166200,-1
ENST00000567887,168687,-1
ENST00000567887,169961,-1
ENST00000567887,170502,-1
ENST00000567887,170879,-1
ENST00000567887,173751,-1
ENST00000567887,173760,-1
ENST00000567887,173829,-1
ENST00000567887,174152,-1
ENST00000567887,175021,-1
ENST00000567887,175064,-1
ENST00000567887,176182,-1
ENST00000567887,181822,-1
ENST00000567887,182695,-1
ENST00000567887,182996,-1
ENST00000567887,18318,-1
ENST00000567887,185278,-1
ENST00000567887,186491,-1
ENST00000567887,188102,-1
ENST00000567887,188598,-1
ENST00000567887,188832,-1
ENST00000567887,196200,-1
ENST00000567887,196538,-1
ENST00000567887,197560,-1
ENST00000567887,198625,-1
ENST00000567887,198824,-1
ENST00000567887,200836,-1
ENST00000567887,203409,-1
ENST00000567887,203570,-1
ENST00000567887,204540,-1
ENST00000567887,204921,-1
ENST00000567887,209003,-1
ENST00000567887,210341,-1
ENST00000567887,211286,-1
ENST00000567887,213324,-1
ENST00000567887,214507,-1
ENST00000567887,214523,-1
ENST00000567887,215762,-1
ENST00000567887,216457,-1
ENST00000567887,21943,-1
ENST00000567887,223742,-1
ENST00000567887,226491,-1
ENST00000567887,226818,-1
ENST00000567887,226889,-1
ENST00000567887,228588,-1
ENST00000567887,228788,-1
ENST00000567887,233098,-1
ENST00000567887,237069,-1
ENST00000567887,238281,-1
ENST00000567887,238954,-1
ENST00000567887,239489,-1
ENST00000567887,241605,-1
ENST00000567887,245666,-1
ENST00000567887,248128,-1
ENST00000567887,248615,-1
ENST00000567887,249708,-1
ENST00000567887,251751,-1
ENST00000567887,252449,-1
ENST00000567887,25528,-1
ENST00000567887,258424,-1
ENST00000567887,258737,-1
ENST00000567887,266070,-1
ENST00000567887,268430,-1
ENST00000567887,26876,-1
ENST00000567887,269304,-1
ENST00000567887,269452,-1
ENST00000567887,269665,-1
ENST00000567887,27004,-1
ENST00000567887,271258,-1
ENST00000567887,272033,-1
ENST00000567887,273509,-1
ENST00000567887,274848,-1
ENST00000567887,275177,-1
ENST00000567887,275371,-1
ENST00000567887,276406,-1
ENST00000567887,277027,-1
ENST00000567887,281341,-1
ENST00000567887,283666,-1
ENST00000567887,285245,-1
ENST00000567887,287082,-1
ENST00000567887,287386,-1
ENST00000567887,289782,-1
ENST00000567887,290674,-1
ENST00000567887,292453,-1
ENST00000567887,293675,-1
ENST00000567887,29468,-1
ENST00000567887,295980,-1
ENST00000567887,296971,-1
ENST00000567887,297442,-1
ENST00000567887,29799,-1
ENST00000567887,303068,-1
ENST00000567887,303993,-1
ENST00000567887,306971,-1
ENST00000567887,307644,-1
ENST00000567887,308138,-1
ENST00000567887,308166,-1
ENST00000567887,309230,-1
ENST00000567887,31,-1
ENST00000567887,312446,-1
ENST00000567887,312504,-1
ENST00000567887,313172,-1
ENST00000567887,318196,-1
ENST00000567887,320489,-1
ENST00000567887,323201,-1
ENST00000567887,324391,-1
ENST00000567887,325322,-1
ENST00000567887,327147,-1
ENST00000567887,327502,-1
ENST00000567887,327583,-1
ENST00000567887,328429,-1
ENST00000567887,328998,-1
ENST00000567887,332677,-1
ENST00000567887,334341,-1
ENST00000567887,334980,-1
ENST00000567887,338648,-1
ENST00000567887,341371,-1
ENST00000567887,342144,-1
ENST00000567887,343495,-1
ENST00000567887,347617,-1
ENST00000567887,35068,-1
ENST00000567887,356828,-1
ENST00000567887,357778,-1
ENST00000567887,358423,-1
ENST00000567887,358695,-1
ENST00000567887,359087,-1
ENST00000567887,360255,-1
ENST00000567887,360524,-1
ENST00000567887,360893,-1
ENST00000567887,361538,-1
ENST00000567887,364037,-1
ENST00000567887,364060,-1
ENST00000567887,369896,-1
ENST00000567887,37410,-1
ENST00000567887,374143,-1
ENST00000567887,375242,-1
ENST00000567887,379747,-1
ENST00000567887,38101,-1
ENST00000567887,382942,-1
ENST00000567887,383416,-1
ENST00000567887,384518,-1
ENST00000567887,386381,-1
ENST00000567887,38704,-1
ENST00000567887,390017,-1
ENST00000567887,390200,-1
ENST00000567887,39283,-1
ENST00000567887,395402,-1
ENST00000567887,395646,-1
ENST00000567887,395752,-1
ENST00000567887,399586,-1
ENST00000567887,401401,-1
ENST00000567887,40296,-1
ENST00000567887,45700,-1
ENST00000567887,46454,-1
ENST00000567887,47449,-1
ENST00000567887,47653,-1
ENST00000567887,48667,-1
ENST00000567887,4997,-1
ENST00000567887,50940,-1
ENST00000567887,51177,-1
ENST00000567887,51671,-1
ENST00000567887,52030,-1
ENST00000567887,53814,-1
ENST00000567887,54335,-1
ENST00000567887,56366,-1
ENST00000567887,56844,-1
ENST00000567887,56920,-1
ENST00000567887,57302,-1
ENST00000567887,68332,-1
ENST00000567887,68764,-1
ENST00000567887,69912,-1
ENST00000567887,7034,-1
ENST00000567887,70404,-1
ENST00000567887,76055,-1
ENST00000567887,79541,-1
ENST00000567887,80940,-1
ENST00000567887,81108,-1
ENST00000567887,81283,-1
ENST00000567887,81517,-1
ENST00000567887,8240,-1
ENST00000567887,83680,-1
ENST00000567887,84281,-1
ENST00000567887,9068,-1
ENST00000567887,92729,-1
ENST00000567887,98718,-1
ENST00000567887,98815,-1
ENST00000568007,10172,-1
ENST00000568007,19075,-1
ENST00000568007,21298,-1
ENST00000568007,22651,-1
ENST00000568007,24406,-1
ENST00000568007,2518,-1
ENST00000568007,25966,-1
ENST00000568007,26108,-1
ENST00000568007,30944,-1
ENST00000568007,32097,-1
ENST00000568007,32396,-1
ENST00000568007,32768,-1
ENST00000568007,3407,-1
ENST00000568007,36766,-1
ENST00000568007,41390,-1
